ref_area.label,indicator.label,source.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2001,30.6,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2002,30.7,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2003,30.3,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2004,30.3,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2005,31.9,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2006,32.1,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2007,31.6,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2008,32.1,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2009,32.5,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2010,31.4,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2011,34.5,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2012,35.5,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2013,35.4,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2014,37.1,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2015,39.5,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2016,39.3,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2017,38.9,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2018,38.1,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2019,40.3,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2020,42.3,,,,Repository: Eurostat special tabulation
Sweden,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - EU Labour Force Survey,2021,43,Break in series,,Break in series: Methodology revised,Repository: Eurostat special tabulation
Eswatini,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2016,43.4,,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2011,40.8,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2014,49,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2015,48,,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2016,45.5,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2017,46.8,,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2018,47.8,,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2019,47.7,,,,Repository: ILO-STATISTICS - Micro data processing
Seychelles,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2020,41.8,,,,Repository: ILO-STATISTICS - Micro data processing
Syrian Arab Republic,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2007,10.2,,,,
Syrian Arab Republic,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2009,8.3,,,,Reference group coverage: Total employment
Syrian Arab Republic,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2010,8.9,,,,
Chad,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Togo,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,2017,70.1,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Togo,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Questionnaire des Indicateurs de Base du Bien-être,2011,4,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Togo,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Questionnaire des Indicateurs de Base du Bien-être,2015,29.8,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2001,25.5,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2002,25.3,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2003,26.3,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2004,27.5,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2005,28.8,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2006,29.2,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2007,29.7,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2008,23.7,,,,Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2009,24.2,,,,Reference group coverage: Total employment
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2010,25.8,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2011,24.6,,,,
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2012,28.2,,,,
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2013,33,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2014,32.7,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2015,32.8,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2016,32.7,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2017,33.6,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2018,33.9,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2019,35.1,,,,Repository: ILO-STATISTICS - Micro data processing
Thailand,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2020,39.2,,,,Repository: ILO-STATISTICS - Micro data processing
Tajikistan,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Living Standard Survey,2003,15.6,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Tajikistan,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Living Standard Survey,2007,13.8,,,,Repository: ILO-STATISTICS - Micro data processing
Tajikistan,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),HIES - Living Standard Survey,2009,16.1,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2010,10.1,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2013,32.9,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2016,24.5,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Tonga,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2003,26.6,,,,
Tonga,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Labour Force Survey,2018,41.6,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2000,39.2,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2001,39.8,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2002,37.8,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2003,39.3,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2004,40.9,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2005,43.5,,,,
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2009,41.3,,,,Population coverage: Excluding institutional population
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2010,43.1,,,,Population coverage: Excluding institutional population
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2011,41,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2012,43.1,,,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Proportion of women in managerial positions (%),LFS - Continuous Sample Survey of the Population,2013,43.9,,,,Repository: ILO-STATISTICS - Micro data processing
